theta1,theta2
4.868630129315344446e-01,-3.071872001084719611e-02
4.670182601308979775e-01,-3.686975826917465726e-02
4.701146088233769116e-01,-6.392769194782702002e-02
5.062066352235257138e-01,-4.822850824025384092e-02
6.256435517660443590e-01,5.321321174595784048e-02
6.955589545438517485e-01,3.850942449247343746e-02
7.298025302390450664e-01,7.632982949363309455e-02
6.994601171194126943e-01,9.778297401001345701e-02
7.256205835756727174e-01,1.445936541040330203e-01
7.320817750471625418e-01,1.501905619294318650e-01
7.430696533774212575e-01,2.426495478982483300e-01
7.982093178484092055e-01,2.718117447157825661e-01
8.638392157370802238e-01,2.919095024641500946e-01
7.730060491245325238e-01,3.783864911815574272e-01
6.957230906924914970e-01,3.548752497911114578e-01
6.758430855789830938e-01,3.329040929603214183e-01
7.642284798731157069e-01,3.496675315600201173e-01
6.669931515373814790e-01,4.424369182398173450e-01
6.794763853740162229e-01,4.818079668831345419e-01
7.243490361196539551e-01,6.123036472666774088e-01
8.167693660376627030e-01,6.491369883278972353e-01
8.839471463308398169e-01,6.449442315265446757e-01
9.115228888506129445e-01,5.361174180429535419e-01
9.590655196299805452e-01,5.978968313034824789e-01
9.694612667718942589e-01,6.081096611285842224e-01
9.839081442319820292e-01,5.589958182936949349e-01
9.410573781508210223e-01,6.151074106138014752e-01
9.563766950937983014e-01,6.637436191952199582e-01
1.010624215454145602e+00,7.043890533081976768e-01
1.005988771787001967e+00,7.214392716378582593e-01
1.046798472314253381e+00,6.443079389831840587e-01
1.066922864283749384e+00,6.249384650250696671e-01
1.151535972644777139e+00,6.534893501365444113e-01
1.166743987391944515e+00,7.094397755609648248e-01
1.130111138645217839e+00,6.929512003227178418e-01
1.058912495264262565e+00,6.390056621462550934e-01
1.058912495264262565e+00,6.390056621462550934e-01
1.042854303381494763e+00,6.596607617848040395e-01
9.773949752917012734e-01,7.132075938953384986e-01
1.006050703068738450e+00,7.194480886308928236e-01
9.735479656492618261e-01,6.786956013089687767e-01
9.215639508762525356e-01,6.875549902378027545e-01
8.923755446472894093e-01,6.737232324672774997e-01
9.529395024693119165e-01,6.551894084249543226e-01
8.041513573702788742e-01,6.552922691461806615e-01
8.000079196134771697e-01,5.278621921401537298e-01
8.861311346028029057e-01,4.880161818294205256e-01
8.764935192866389890e-01,5.705626111350802221e-01
8.931035901583762593e-01,5.808559136758899566e-01
1.025449054161982065e+00,6.353720240949289888e-01
1.128848941814961426e+00,5.805904180960961281e-01
1.168002070902567135e+00,6.449871497162389389e-01
1.248884900860257829e+00,6.717824076120042509e-01
1.229600322646675847e+00,6.394132890417641990e-01
1.177943039967976446e+00,7.213581415671189712e-01
1.088847945909449333e+00,6.790640519872042091e-01
1.075810291752313352e+00,6.311669088837233987e-01
1.119065369860499093e+00,6.687300398565170223e-01
1.173167786843305471e+00,6.473322795256835072e-01
1.201671069655239066e+00,6.638736136881118188e-01
1.204606835240952911e+00,5.930369030464118785e-01
1.186247557327098523e+00,6.196702848867163826e-01
1.176585776246602766e+00,6.324185871834044903e-01
1.120911387742268284e+00,5.924104726311703040e-01
1.060944032514504975e+00,5.661160471407311601e-01
1.101902985112707789e+00,5.924300988756533437e-01
1.041058038473196889e+00,5.789394536212661979e-01
1.082568445917923450e+00,6.123031044805063994e-01
1.082568445917923450e+00,6.123031044805063994e-01
1.133939227877941214e+00,6.101227058409647297e-01
1.148071629482002365e+00,5.552075471842827792e-01
1.119159000672064419e+00,5.878843266130566736e-01
1.048563385624155186e+00,5.380784830597518109e-01
9.871442386071792585e-01,5.470507525344391331e-01
9.402930986015940462e-01,5.689083758408498559e-01
8.894478870298760942e-01,6.154676019330164172e-01
8.936350677160413980e-01,6.895592808574696475e-01
9.642753304529536607e-01,7.132499828305886025e-01
9.609153416948389426e-01,6.627670881387760504e-01
1.010704040134487114e+00,6.349088335128811877e-01
1.091614614373748626e+00,6.555773175744529224e-01
1.079717223657561176e+00,6.246853408916847039e-01
1.062955630797552287e+00,5.767623166515339905e-01
1.027619821436147829e+00,4.776631534463304796e-01
1.020549331245653280e+00,4.003692211167579895e-01
1.022234089495928311e+00,4.146683442557707044e-01
1.010283309824802522e+00,5.293709501377121818e-01
1.029993780583208229e+00,5.277025831547994539e-01
1.037170072566947709e+00,5.242268653305793835e-01
1.114809655066868910e+00,4.510624774693430261e-01
1.100440317898838005e+00,3.595886846167431483e-01
1.071875476428763685e+00,3.775813003874041174e-01
1.047164056211554062e+00,3.344252857383496202e-01
1.048128203479591791e+00,3.396893595680427480e-01
1.064674815287156351e+00,3.415858780151925789e-01
1.128705314091285716e+00,3.641667379674907168e-01
1.139693385942534887e+00,4.074757513625902328e-01
1.112081261633906415e+00,3.698524991929842964e-01
1.100323641119629992e+00,4.261454376408067013e-01
1.162895634986867988e+00,4.048211294240469660e-01
1.238806765548194910e+00,4.962080838276664574e-01
1.216872550289073596e+00,5.454766441636480501e-01
1.169909785557288417e+00,5.161426648652288618e-01
1.202234030104809559e+00,5.633726909183461862e-01
1.195425271383924848e+00,5.960543160372224758e-01
1.160324745991778039e+00,5.831412456561593238e-01
1.156543594895088622e+00,6.401370454340331584e-01
1.121805802138072350e+00,6.144708330800801033e-01
1.219446966343437078e+00,6.867907923681523252e-01
1.286157271708068484e+00,5.886138972543684122e-01
1.228402916716739846e+00,5.430883367995440469e-01
1.286396821001259294e+00,5.453336888995887755e-01
1.256841689783287919e+00,5.690276125020798936e-01
1.229474357983560528e+00,5.541837070864565895e-01
1.061900035706410783e+00,6.354495001771776064e-01
1.135879996007389536e+00,5.799918707007517549e-01
1.166610706243242701e+00,6.627624375406327983e-01
1.147261538596984209e+00,6.302703279423053084e-01
1.151924405454892497e+00,6.722808683658886286e-01
1.162167780477507906e+00,6.891667310231278654e-01
1.286472617037099697e+00,6.781647116891024174e-01
1.283896891432757981e+00,6.463764010287692541e-01
1.292073690887525883e+00,6.589654216082964089e-01
1.390582320805097805e+00,6.479538577202778038e-01
1.394215623412199401e+00,6.413171429672487323e-01
1.451009708572882584e+00,6.391335338380284004e-01
1.446040127866569991e+00,6.413969618624536517e-01
1.387705637588754648e+00,6.794746384160137431e-01
1.444486260052055160e+00,7.741900887076748061e-01
1.457100271020755233e+00,6.838284765746474037e-01
1.519448387611488815e+00,6.894028768498976500e-01
1.514553574197157859e+00,6.870268648647996912e-01
1.523948551059169043e+00,6.832817096677710200e-01
1.564746098605249491e+00,6.893246864744421165e-01
1.642622114316509396e+00,8.026225042742145543e-01
1.651907351543737246e+00,8.226578775958626188e-01
1.651123042586153389e+00,8.412589634908943514e-01
1.669267696029626435e+00,8.442085055993594489e-01
1.660399873051034758e+00,7.918883704442473137e-01
1.649455917397751437e+00,7.843038156377050152e-01
1.638737141911243311e+00,6.980799025297121929e-01
1.583998659637019468e+00,7.005762468656160369e-01
1.621271139979725051e+00,6.816640886229456964e-01
1.618805663315431964e+00,7.101034967862733804e-01
1.614631473564793751e+00,7.267289057690987653e-01
1.593966624167223012e+00,7.467265088203394185e-01
1.555885955803183007e+00,7.452779829760203256e-01
1.515818341735835739e+00,8.035480717093798075e-01
1.564328697009265356e+00,8.444850792003573137e-01
1.594956147094795273e+00,8.612674108929883054e-01
1.535879667995242670e+00,8.972547709389353532e-01
1.505548169636682365e+00,1.027357850115062199e+00
1.582453134136791117e+00,1.042528520187065544e+00
1.551148251606599970e+00,1.091415633144048325e+00
1.484226432357237169e+00,1.148180815804558774e+00
1.485472844581164908e+00,1.154324881108200973e+00
1.360188294365446415e+00,1.143471320720195195e+00
1.194322378301004184e+00,1.064077080334378866e+00
1.132004644735616683e+00,1.041676569423773069e+00
1.122469666768170615e+00,1.096903728213737494e+00
1.095807406122038419e+00,1.086524260763824135e+00
1.139834834243794059e+00,1.142327696520977653e+00
1.035251706172586994e+00,1.121432972836392317e+00
1.073051866285438471e+00,1.124836787161453522e+00
1.013122239545992231e+00,1.038620278113316031e+00
9.875013358741158154e-01,1.043246100670556009e+00
9.838419142741224865e-01,1.006780388012421756e+00
1.004140061221418412e+00,9.731166880884696280e-01
1.004140061221418412e+00,9.731166880884696280e-01
9.437825886522007712e-01,9.351964029695234437e-01
9.469631296072649196e-01,9.517258559928362116e-01
9.533570308161080087e-01,8.716695048555339609e-01
9.647145721558046949e-01,8.460976405172111470e-01
9.647145721558046949e-01,8.460976405172111470e-01
9.638104634392641312e-01,9.286292768880294313e-01
9.137224641162053906e-01,9.341369527634045822e-01
9.386336231309694300e-01,9.157326329791113384e-01
9.028996186846002248e-01,8.649690356051610296e-01
8.540164619230385945e-01,8.681092399790019121e-01
7.779503928205799834e-01,8.108816191450390898e-01
7.131984946339565701e-01,8.258154047603720738e-01
7.285202171858896625e-01,7.954155694361135787e-01
7.614331746980796956e-01,8.274954177459483695e-01
7.597073375126298656e-01,7.400105544693826864e-01
6.779156459921671374e-01,6.822604861553768218e-01
6.537594755469052776e-01,6.951208259397084754e-01
6.615093965868785730e-01,7.715063211051741421e-01
6.592475208678826304e-01,7.889709551843439028e-01
7.082117453379979111e-01,8.169898591867337245e-01
7.152924164726652823e-01,9.144800990610871816e-01
5.928494125402720138e-01,8.905379393299605040e-01
6.057552057570479986e-01,8.606191276269760104e-01
5.540199368640799094e-01,8.805575773145668528e-01
5.912175325169177764e-01,9.347063621077721374e-01
6.408122001882321506e-01,9.380415596934371658e-01
6.021673851874319583e-01,8.852701704545655748e-01
6.696335741643639761e-01,9.139272347839663135e-01
6.431009133017153712e-01,8.860617126533403276e-01
6.201849666633103553e-01,8.361389010913123920e-01
6.762148898262912988e-01,8.449331139729441276e-01
6.601076361667815862e-01,8.105422666137820364e-01
5.918397971212477904e-01,7.308271254889603386e-01
6.125687919216972199e-01,7.536708767906834527e-01
6.439769859456166978e-01,8.305630100986022279e-01
6.677846863367807861e-01,8.431178970867246880e-01
6.472544274095040073e-01,8.320679332869262979e-01
5.961986087189853345e-01,8.811926933808229556e-01
5.687333342404040648e-01,8.579652971659760263e-01
5.895578390718327899e-01,9.166977178324530184e-01
5.711408228618455318e-01,9.134196139256320901e-01
5.975489322395315384e-01,9.066172362034984333e-01
6.221180710517230095e-01,9.374712475130776435e-01
6.274936082493145495e-01,9.564636454523602893e-01
6.153237877988029236e-01,9.163573389982496709e-01
5.850197065112988648e-01,9.323360565792356836e-01
5.598113987035285843e-01,9.302242843722340337e-01
5.947965512334589810e-01,9.729901238941118802e-01
5.523943164979040477e-01,9.805483115626699719e-01
5.988145581559283226e-01,9.718209426715272992e-01
6.187311075735765220e-01,9.461005754039545357e-01
6.338412600597549407e-01,9.752142811996802330e-01
6.383168979480055016e-01,1.051881875462079785e+00
6.523849360905725758e-01,9.684708090797419233e-01
5.672921129048997813e-01,9.771809828553817967e-01
6.207293980868818783e-01,1.005406005553947768e+00
5.873100096416496996e-01,1.031290306179165173e+00
6.050184379655557665e-01,1.014906753718731292e+00
6.833454237604348336e-01,1.001556010210236991e+00
6.421814460116804790e-01,9.479070116013127434e-01
7.395711890115471698e-01,1.021945833969350348e+00
7.536296691094662714e-01,1.018943961727943437e+00
7.180467094803563155e-01,1.052174224770823896e+00
7.309977903952891154e-01,1.012384195731854897e+00
7.024907442918645328e-01,9.598936978491078298e-01
7.121462486199280351e-01,9.142759436774833270e-01
7.251739686025399090e-01,8.628652016580384831e-01
6.564387243076881262e-01,8.433336785426401860e-01
7.117216592139512521e-01,8.828379567735590294e-01
8.403437595773952662e-01,8.301704629408506175e-01
8.019363013627862635e-01,8.508471630990208645e-01
8.291844202902691752e-01,8.745983636111057669e-01
8.331360408481824908e-01,8.909560728585474987e-01
7.381313444598566198e-01,9.304156698892933619e-01
7.418878444723747689e-01,8.924162520444275382e-01
8.405898006339616035e-01,9.457647910242356071e-01
8.291231697373639964e-01,8.872027078246278453e-01
7.267650222508655888e-01,8.598984830762897991e-01
6.884128575997948696e-01,8.710338247989088956e-01
5.736931690354516444e-01,8.662317260976224453e-01
4.851487817237485900e-01,8.433081703785745287e-01
4.880481095269575964e-01,9.208512488443925115e-01
4.788790041847129086e-01,8.375642719761109412e-01
4.884677230258094305e-01,8.947825007218108695e-01
4.590759535865511776e-01,8.978485773750836119e-01
5.555098937851836727e-01,9.397988594243638083e-01
6.219247658409379209e-01,1.065823197997748606e+00
6.442188809252364923e-01,1.095102201847401258e+00
6.298970313039700120e-01,1.134897329154966439e+00
5.906430035112345545e-01,1.233927528541851615e+00
6.053152739733907994e-01,1.192080006641007772e+00
5.925151236001373611e-01,1.177512025403133933e+00
5.633268888324790558e-01,1.247864384888178524e+00
5.481520780848474494e-01,1.239754856751507317e+00
5.850591564066980332e-01,1.146631743503586209e+00
5.511231822419465631e-01,1.204022129868361324e+00
5.511494637837327515e-01,1.081395599432181553e+00
5.590550522662923738e-01,1.046489103245743735e+00
5.419326573213175680e-01,1.090190682888907636e+00
6.398540236258495328e-01,1.077914435488243061e+00
6.207821726154956199e-01,1.032551590311159062e+00
6.478457503746118951e-01,1.049465168225539591e+00
7.783478438735375038e-01,1.099758274261333213e+00
8.713840011198111801e-01,1.100967345473536696e+00
8.753863766403993107e-01,1.142059818485180900e+00
8.824302784668081046e-01,1.216531347444645750e+00
8.470867645442744509e-01,1.217607599659122020e+00
8.470867645442744509e-01,1.217607599659122020e+00
7.700813283855524327e-01,1.255945989206884938e+00
7.843447867435568988e-01,1.266513415514388008e+00
8.412486987497305169e-01,1.263735413476255731e+00
8.507671501792137825e-01,1.137841477943733803e+00
8.025883093701325910e-01,1.167014074538804680e+00
8.927301953206989715e-01,1.111366390798751880e+00
8.297579334654849870e-01,1.066953283608224279e+00
7.768833423855161513e-01,1.105328664188699683e+00
7.917774530216026285e-01,1.137223608239172234e+00
8.135743717463542746e-01,1.129962686853015486e+00
8.942630661433936812e-01,1.187271248890307884e+00
8.804995403726760816e-01,1.174154773776044047e+00
8.629643446102268634e-01,1.207852736934655891e+00
7.831620448563004766e-01,1.143658104456448665e+00
7.097406651053583815e-01,1.146056650013376421e+00
7.586196403332612359e-01,1.184756609548203610e+00
7.433930528940474458e-01,1.163958065367104888e+00
7.002349678912006548e-01,1.147142084253044425e+00
6.611809251858304926e-01,1.172005360630100190e+00
6.585346759288760454e-01,1.152771868157186352e+00
7.425731824872179310e-01,1.063731457149840631e+00
6.976823525186900410e-01,1.125244775623112981e+00
7.592080250823960430e-01,1.011370037085910667e+00
7.451561253193932366e-01,9.752469149809881444e-01
7.337828210853731825e-01,8.588293365422701164e-01
6.891085834355522577e-01,9.285212212194829950e-01
7.113270557381375925e-01,9.321157425112633899e-01
6.969223785192258935e-01,9.000547781880130493e-01
6.787324779633376881e-01,9.822906987712120008e-01
7.173296290949595644e-01,1.024056311493283022e+00
7.131739497915796644e-01,1.034010333742120924e+00
6.702119696944255356e-01,9.750399285348436695e-01
6.937256420378236088e-01,9.118094611053804144e-01
6.841013544506623356e-01,9.159989441762355078e-01
7.356525113996184029e-01,9.436174084349155944e-01
6.884901337282884892e-01,9.728567126841421997e-01
6.989613667327987390e-01,1.004101051161213176e+00
6.387496435936579342e-01,1.009805833092302541e+00
6.054662179961536328e-01,9.703019738733371646e-01
6.215608589920379456e-01,9.536795080175762829e-01
5.246511035896085362e-01,8.423366605734985413e-01
5.653548011953709596e-01,9.092560611393294412e-01
5.654812157871812461e-01,8.963346305347785758e-01
5.822391346768016618e-01,8.188456925091920358e-01
